scenario_name,scenario_base,traffic_profile_id,sim_end_time_s,traffic_gen_start_s,traffic_gen_end_s,traffic_gen_fraction,traffic_gen_note,Group.msgTtl_minutes,msg_ttl_seconds,Report.warmup_s
R7_SparseTinyBuffer__TP12_GroupToGroup,R7_SparseTinyBuffer,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
R8_IntermittentPower__TP01_Baseline,R8_IntermittentPower,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
R8_IntermittentPower__TP02_LowLoad,R8_IntermittentPower,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
R8_IntermittentPower__TP03_ManySmall,R8_IntermittentPower,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
R8_IntermittentPower__TP04_FewLarge,R8_IntermittentPower,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
R8_IntermittentPower__TP05_CriticalTTL,R8_IntermittentPower,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
R8_IntermittentPower__TP06_OneToMany,R8_IntermittentPower,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
R8_IntermittentPower__TP07_BurstWindow,R8_IntermittentPower,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
R8_IntermittentPower__TP08_HubTarget,R8_IntermittentPower,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
R8_IntermittentPower__TP09_Bimodal,R8_IntermittentPower,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
R8_IntermittentPower__TP10_Storm,R8_IntermittentPower,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
R8_IntermittentPower__TP11_ManyToOne,R8_IntermittentPower,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
R8_IntermittentPower__TP12_GroupToGroup,R8_IntermittentPower,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
R9_ExtremeRange_200m__TP01_Baseline,R9_ExtremeRange_200m,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
R9_ExtremeRange_200m__TP02_LowLoad,R9_ExtremeRange_200m,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
R9_ExtremeRange_200m__TP03_ManySmall,R9_ExtremeRange_200m,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
R9_ExtremeRange_200m__TP04_FewLarge,R9_ExtremeRange_200m,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
R9_ExtremeRange_200m__TP05_CriticalTTL,R9_ExtremeRange_200m,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
R9_ExtremeRange_200m__TP06_OneToMany,R9_ExtremeRange_200m,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
R9_ExtremeRange_200m__TP07_BurstWindow,R9_ExtremeRange_200m,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
R9_ExtremeRange_200m__TP08_HubTarget,R9_ExtremeRange_200m,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
R9_ExtremeRange_200m__TP09_Bimodal,R9_ExtremeRange_200m,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
R9_ExtremeRange_200m__TP10_Storm,R9_ExtremeRange_200m,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
R9_ExtremeRange_200m__TP11_ManyToOne,R9_ExtremeRange_200m,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
R9_ExtremeRange_200m__TP12_GroupToGroup,R9_ExtremeRange_200m,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D1_ShelterHotspots_EmergencyMobility__TP01_Baseline,D1_ShelterHotspots_EmergencyMobility,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D1_ShelterHotspots_EmergencyMobility__TP02_LowLoad,D1_ShelterHotspots_EmergencyMobility,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
D1_ShelterHotspots_EmergencyMobility__TP03_ManySmall,D1_ShelterHotspots_EmergencyMobility,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D1_ShelterHotspots_EmergencyMobility__TP04_FewLarge,D1_ShelterHotspots_EmergencyMobility,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
D1_ShelterHotspots_EmergencyMobility__TP05_CriticalTTL,D1_ShelterHotspots_EmergencyMobility,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
D1_ShelterHotspots_EmergencyMobility__TP06_OneToMany,D1_ShelterHotspots_EmergencyMobility,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D1_ShelterHotspots_EmergencyMobility__TP07_BurstWindow,D1_ShelterHotspots_EmergencyMobility,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
D1_ShelterHotspots_EmergencyMobility__TP08_HubTarget,D1_ShelterHotspots_EmergencyMobility,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D1_ShelterHotspots_EmergencyMobility__TP09_Bimodal,D1_ShelterHotspots_EmergencyMobility,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D1_ShelterHotspots_EmergencyMobility__TP10_Storm,D1_ShelterHotspots_EmergencyMobility,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
D1_ShelterHotspots_EmergencyMobility__TP11_ManyToOne,D1_ShelterHotspots_EmergencyMobility,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D1_ShelterHotspots_EmergencyMobility__TP12_GroupToGroup,D1_ShelterHotspots_EmergencyMobility,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D2_PartitionedCity_MuleBridge__TP01_Baseline,D2_PartitionedCity_MuleBridge,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D2_PartitionedCity_MuleBridge__TP02_LowLoad,D2_PartitionedCity_MuleBridge,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
D2_PartitionedCity_MuleBridge__TP03_ManySmall,D2_PartitionedCity_MuleBridge,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D2_PartitionedCity_MuleBridge__TP04_FewLarge,D2_PartitionedCity_MuleBridge,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
D2_PartitionedCity_MuleBridge__TP05_CriticalTTL,D2_PartitionedCity_MuleBridge,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
D2_PartitionedCity_MuleBridge__TP06_OneToMany,D2_PartitionedCity_MuleBridge,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D2_PartitionedCity_MuleBridge__TP07_BurstWindow,D2_PartitionedCity_MuleBridge,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
D2_PartitionedCity_MuleBridge__TP08_HubTarget,D2_PartitionedCity_MuleBridge,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D2_PartitionedCity_MuleBridge__TP09_Bimodal,D2_PartitionedCity_MuleBridge,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D2_PartitionedCity_MuleBridge__TP10_Storm,D2_PartitionedCity_MuleBridge,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
D2_PartitionedCity_MuleBridge__TP11_ManyToOne,D2_PartitionedCity_MuleBridge,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D2_PartitionedCity_MuleBridge__TP12_GroupToGroup,D2_PartitionedCity_MuleBridge,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D3_Aftershock_ErraticMobility__TP01_Baseline,D3_Aftershock_ErraticMobility,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D3_Aftershock_ErraticMobility__TP02_LowLoad,D3_Aftershock_ErraticMobility,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
D3_Aftershock_ErraticMobility__TP03_ManySmall,D3_Aftershock_ErraticMobility,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D3_Aftershock_ErraticMobility__TP04_FewLarge,D3_Aftershock_ErraticMobility,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
D3_Aftershock_ErraticMobility__TP05_CriticalTTL,D3_Aftershock_ErraticMobility,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
D3_Aftershock_ErraticMobility__TP06_OneToMany,D3_Aftershock_ErraticMobility,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D3_Aftershock_ErraticMobility__TP07_BurstWindow,D3_Aftershock_ErraticMobility,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
D3_Aftershock_ErraticMobility__TP08_HubTarget,D3_Aftershock_ErraticMobility,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D3_Aftershock_ErraticMobility__TP09_Bimodal,D3_Aftershock_ErraticMobility,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D3_Aftershock_ErraticMobility__TP10_Storm,D3_Aftershock_ErraticMobility,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
D3_Aftershock_ErraticMobility__TP11_ManyToOne,D3_Aftershock_ErraticMobility,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D3_Aftershock_ErraticMobility__TP12_GroupToGroup,D3_Aftershock_ErraticMobility,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D4_MedicalTriage_TwoClasses__TP01_Baseline,D4_MedicalTriage_TwoClasses,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D4_MedicalTriage_TwoClasses__TP02_LowLoad,D4_MedicalTriage_TwoClasses,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
D4_MedicalTriage_TwoClasses__TP03_ManySmall,D4_MedicalTriage_TwoClasses,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D4_MedicalTriage_TwoClasses__TP04_FewLarge,D4_MedicalTriage_TwoClasses,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,D4_MedicalTriage_TwoClasses,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
D4_MedicalTriage_TwoClasses__TP06_OneToMany,D4_MedicalTriage_TwoClasses,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D4_MedicalTriage_TwoClasses__TP07_BurstWindow,D4_MedicalTriage_TwoClasses,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
D4_MedicalTriage_TwoClasses__TP08_HubTarget,D4_MedicalTriage_TwoClasses,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D4_MedicalTriage_TwoClasses__TP09_Bimodal,D4_MedicalTriage_TwoClasses,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D4_MedicalTriage_TwoClasses__TP10_Storm,D4_MedicalTriage_TwoClasses,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
D4_MedicalTriage_TwoClasses__TP11_ManyToOne,D4_MedicalTriage_TwoClasses,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D4_MedicalTriage_TwoClasses__TP12_GroupToGroup,D4_MedicalTriage_TwoClasses,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP01_Baseline,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP02_LowLoad,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP03_ManySmall,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP04_FewLarge,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP05_CriticalTTL,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP06_OneToMany,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP07_BurstWindow,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP08_HubTarget,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP09_Bimodal,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP10_Storm,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP11_ManyToOne,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP12_GroupToGroup,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D6_ShortTtlCritical_5to10min__TP01_Baseline,D6_ShortTtlCritical_5to10min,TP01,14400,0.0,14400.0,1.0,full_simulation,7200,432000,0
D6_ShortTtlCritical_5to10min__TP02_LowLoad,D6_ShortTtlCritical_5to10min,TP02,14400,0.0,14400.0,1.0,full_simulation,21600,1296000,0
D6_ShortTtlCritical_5to10min__TP03_ManySmall,D6_ShortTtlCritical_5to10min,TP03,14400,0.0,14400.0,1.0,full_simulation,7200,432000,0
D6_ShortTtlCritical_5to10min__TP04_FewLarge,D6_ShortTtlCritical_5to10min,TP04,14400,0.0,14400.0,1.0,full_simulation,14400,864000,0
D6_ShortTtlCritical_5to10min__TP05_CriticalTTL,D6_ShortTtlCritical_5to10min,TP05,14400,0.0,14400.0,1.0,full_simulation,5,300,0
D6_ShortTtlCritical_5to10min__TP06_OneToMany,D6_ShortTtlCritical_5to10min,TP06,14400,0.0,14400.0,1.0,full_simulation,7200,432000,0
D6_ShortTtlCritical_5to10min__TP07_BurstWindow,D6_ShortTtlCritical_5to10min,TP07,14400,2880,4032,0.08,burst_only,7200,432000,0
D6_ShortTtlCritical_5to10min__TP08_HubTarget,D6_ShortTtlCritical_5to10min,TP08,14400,0.0,14400.0,1.0,full_simulation,7200,432000,0
D6_ShortTtlCritical_5to10min__TP09_Bimodal,D6_ShortTtlCritical_5to10min,TP09,14400,0.0,14400.0,1.0,full_simulation,7200,432000,0
D6_ShortTtlCritical_5to10min__TP10_Storm,D6_ShortTtlCritical_5to10min,TP10,14400,0.0,14400.0,1.0,full_simulation,60,3600,0
D6_ShortTtlCritical_5to10min__TP11_ManyToOne,D6_ShortTtlCritical_5to10min,TP11,14400,0.0,14400.0,1.0,full_simulation,7200,432000,0
D6_ShortTtlCritical_5to10min__TP12_GroupToGroup,D6_ShortTtlCritical_5to10min,TP12,14400,0.0,14400.0,1.0,full_simulation,7200,432000,0
D7_HighLoad_TrafficStorm__TP01_Baseline,D7_HighLoad_TrafficStorm,TP01,14400,0.0,14400.0,1.0,full_simulation,7200,432000,0
D7_HighLoad_TrafficStorm__TP02_LowLoad,D7_HighLoad_TrafficStorm,TP02,14400,0.0,14400.0,1.0,full_simulation,21600,1296000,0
D7_HighLoad_TrafficStorm__TP03_ManySmall,D7_HighLoad_TrafficStorm,TP03,14400,0.0,14400.0,1.0,full_simulation,7200,432000,0
D7_HighLoad_TrafficStorm__TP04_FewLarge,D7_HighLoad_TrafficStorm,TP04,14400,0.0,14400.0,1.0,full_simulation,14400,864000,0
D7_HighLoad_TrafficStorm__TP05_CriticalTTL,D7_HighLoad_TrafficStorm,TP05,14400,0.0,14400.0,1.0,full_simulation,5,300,0
D7_HighLoad_TrafficStorm__TP06_OneToMany,D7_HighLoad_TrafficStorm,TP06,14400,0.0,14400.0,1.0,full_simulation,7200,432000,0
D7_HighLoad_TrafficStorm__TP07_BurstWindow,D7_HighLoad_TrafficStorm,TP07,14400,2880,4032,0.08,burst_only,7200,432000,0
D7_HighLoad_TrafficStorm__TP08_HubTarget,D7_HighLoad_TrafficStorm,TP08,14400,0.0,14400.0,1.0,full_simulation,7200,432000,0
D7_HighLoad_TrafficStorm__TP09_Bimodal,D7_HighLoad_TrafficStorm,TP09,14400,0.0,14400.0,1.0,full_simulation,7200,432000,0
D7_HighLoad_TrafficStorm__TP10_Storm,D7_HighLoad_TrafficStorm,TP10,14400,0.0,14400.0,1.0,full_simulation,60,3600,0
D7_HighLoad_TrafficStorm__TP11_ManyToOne,D7_HighLoad_TrafficStorm,TP11,14400,0.0,14400.0,1.0,full_simulation,7200,432000,0
D7_HighLoad_TrafficStorm__TP12_GroupToGroup,D7_HighLoad_TrafficStorm,TP12,14400,0.0,14400.0,1.0,full_simulation,7200,432000,0
D8_InfrastructureReturns_BackboneLinks__TP01_Baseline,D8_InfrastructureReturns_BackboneLinks,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D8_InfrastructureReturns_BackboneLinks__TP02_LowLoad,D8_InfrastructureReturns_BackboneLinks,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
D8_InfrastructureReturns_BackboneLinks__TP03_ManySmall,D8_InfrastructureReturns_BackboneLinks,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D8_InfrastructureReturns_BackboneLinks__TP04_FewLarge,D8_InfrastructureReturns_BackboneLinks,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
D8_InfrastructureReturns_BackboneLinks__TP05_CriticalTTL,D8_InfrastructureReturns_BackboneLinks,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
D8_InfrastructureReturns_BackboneLinks__TP06_OneToMany,D8_InfrastructureReturns_BackboneLinks,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D8_InfrastructureReturns_BackboneLinks__TP07_BurstWindow,D8_InfrastructureReturns_BackboneLinks,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
D8_InfrastructureReturns_BackboneLinks__TP08_HubTarget,D8_InfrastructureReturns_BackboneLinks,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D8_InfrastructureReturns_BackboneLinks__TP09_Bimodal,D8_InfrastructureReturns_BackboneLinks,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D8_InfrastructureReturns_BackboneLinks__TP10_Storm,D8_InfrastructureReturns_BackboneLinks,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
D8_InfrastructureReturns_BackboneLinks__TP11_ManyToOne,D8_InfrastructureReturns_BackboneLinks,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D8_InfrastructureReturns_BackboneLinks__TP12_GroupToGroup,D8_InfrastructureReturns_BackboneLinks,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D9_Critical_1minTTL__TP01_Baseline,D9_Critical_1minTTL,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D9_Critical_1minTTL__TP02_LowLoad,D9_Critical_1minTTL,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
D9_Critical_1minTTL__TP03_ManySmall,D9_Critical_1minTTL,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D9_Critical_1minTTL__TP04_FewLarge,D9_Critical_1minTTL,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
D9_Critical_1minTTL__TP05_CriticalTTL,D9_Critical_1minTTL,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
D9_Critical_1minTTL__TP06_OneToMany,D9_Critical_1minTTL,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D9_Critical_1minTTL__TP07_BurstWindow,D9_Critical_1minTTL,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
D9_Critical_1minTTL__TP08_HubTarget,D9_Critical_1minTTL,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D9_Critical_1minTTL__TP09_Bimodal,D9_Critical_1minTTL,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D9_Critical_1minTTL__TP10_Storm,D9_Critical_1minTTL,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
D9_Critical_1minTTL__TP11_ManyToOne,D9_Critical_1minTTL,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
D9_Critical_1minTTL__TP12_GroupToGroup,D9_Critical_1minTTL,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S1_StrongCommunities_LimitedMixing__TP01_Baseline,S1_StrongCommunities_LimitedMixing,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S1_StrongCommunities_LimitedMixing__TP02_LowLoad,S1_StrongCommunities_LimitedMixing,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
S1_StrongCommunities_LimitedMixing__TP03_ManySmall,S1_StrongCommunities_LimitedMixing,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S1_StrongCommunities_LimitedMixing__TP04_FewLarge,S1_StrongCommunities_LimitedMixing,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
S1_StrongCommunities_LimitedMixing__TP05_CriticalTTL,S1_StrongCommunities_LimitedMixing,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
S1_StrongCommunities_LimitedMixing__TP06_OneToMany,S1_StrongCommunities_LimitedMixing,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S1_StrongCommunities_LimitedMixing__TP07_BurstWindow,S1_StrongCommunities_LimitedMixing,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
S1_StrongCommunities_LimitedMixing__TP08_HubTarget,S1_StrongCommunities_LimitedMixing,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S1_StrongCommunities_LimitedMixing__TP09_Bimodal,S1_StrongCommunities_LimitedMixing,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S1_StrongCommunities_LimitedMixing__TP10_Storm,S1_StrongCommunities_LimitedMixing,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
S1_StrongCommunities_LimitedMixing__TP11_ManyToOne,S1_StrongCommunities_LimitedMixing,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S1_StrongCommunities_LimitedMixing__TP12_GroupToGroup,S1_StrongCommunities_LimitedMixing,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S2_WeakCommunities_HighMixing__TP01_Baseline,S2_WeakCommunities_HighMixing,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S2_WeakCommunities_HighMixing__TP02_LowLoad,S2_WeakCommunities_HighMixing,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
S2_WeakCommunities_HighMixing__TP03_ManySmall,S2_WeakCommunities_HighMixing,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S2_WeakCommunities_HighMixing__TP04_FewLarge,S2_WeakCommunities_HighMixing,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
S2_WeakCommunities_HighMixing__TP05_CriticalTTL,S2_WeakCommunities_HighMixing,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
S2_WeakCommunities_HighMixing__TP06_OneToMany,S2_WeakCommunities_HighMixing,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S2_WeakCommunities_HighMixing__TP07_BurstWindow,S2_WeakCommunities_HighMixing,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
S2_WeakCommunities_HighMixing__TP08_HubTarget,S2_WeakCommunities_HighMixing,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S2_WeakCommunities_HighMixing__TP09_Bimodal,S2_WeakCommunities_HighMixing,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S2_WeakCommunities_HighMixing__TP10_Storm,S2_WeakCommunities_HighMixing,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
S2_WeakCommunities_HighMixing__TP11_ManyToOne,S2_WeakCommunities_HighMixing,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,S2_WeakCommunities_HighMixing,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S3_PeriodicMeetings_RegularRhythm__TP01_Baseline,S3_PeriodicMeetings_RegularRhythm,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S3_PeriodicMeetings_RegularRhythm__TP02_LowLoad,S3_PeriodicMeetings_RegularRhythm,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
S3_PeriodicMeetings_RegularRhythm__TP03_ManySmall,S3_PeriodicMeetings_RegularRhythm,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S3_PeriodicMeetings_RegularRhythm__TP04_FewLarge,S3_PeriodicMeetings_RegularRhythm,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
S3_PeriodicMeetings_RegularRhythm__TP05_CriticalTTL,S3_PeriodicMeetings_RegularRhythm,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
S3_PeriodicMeetings_RegularRhythm__TP06_OneToMany,S3_PeriodicMeetings_RegularRhythm,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S3_PeriodicMeetings_RegularRhythm__TP07_BurstWindow,S3_PeriodicMeetings_RegularRhythm,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
S3_PeriodicMeetings_RegularRhythm__TP08_HubTarget,S3_PeriodicMeetings_RegularRhythm,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S3_PeriodicMeetings_RegularRhythm__TP09_Bimodal,S3_PeriodicMeetings_RegularRhythm,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S3_PeriodicMeetings_RegularRhythm__TP10_Storm,S3_PeriodicMeetings_RegularRhythm,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
S3_PeriodicMeetings_RegularRhythm__TP11_ManyToOne,S3_PeriodicMeetings_RegularRhythm,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S3_PeriodicMeetings_RegularRhythm__TP12_GroupToGroup,S3_PeriodicMeetings_RegularRhythm,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S4_RandomMixing_NoHotspots__TP01_Baseline,S4_RandomMixing_NoHotspots,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S4_RandomMixing_NoHotspots__TP02_LowLoad,S4_RandomMixing_NoHotspots,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
S4_RandomMixing_NoHotspots__TP03_ManySmall,S4_RandomMixing_NoHotspots,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S4_RandomMixing_NoHotspots__TP04_FewLarge,S4_RandomMixing_NoHotspots,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
S4_RandomMixing_NoHotspots__TP05_CriticalTTL,S4_RandomMixing_NoHotspots,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
